index,task_time_frames,task_time_seconds,v_max,task_path,task_time
339,53,5.300000000000001,20.627551031662282,77.51470523415338,0.7090233862210028
340,58,5.800000000000001,30.700919579268227,112.93735689528746,0.6342467376300822
341,47,4.7,22.34268506053181,71.60274680309769,0.6818619578671117
342,44,4.4,25.15215727880191,73.86293988875475,0.6674191643611747
343,31,3.1,21.187424949355535,36.41891505946591,0.5544815919838381
344,48,4.800000000000001,21.187424949355535,51.409419093801404,0.5055024699859875
345,58,5.800000000000001,20.48261333138564,51.9820271969735,0.43756225522763925
346,52,5.2,10.175462596978086,45.01046225445015,0.8506599128403672
347,33,3.3000000000000003,22.97376564952297,49.50059449851524,0.6529264892791612
348,40,4.0,23.013288365414358,68.23230350492322,0.7412272251307912
349,63,6.300000000000001,20.383261012226896,93.77775880047955,0.7302736559586652
350,41,4.1000000000000005,18.958848816986418,18.652509486165542,0.2399614344477111
351,51,5.1000000000000005,29.79984421581314,75.83803191371936,0.4990026870050752
352,54,5.4,16.45652882324929,60.267450917043575,0.6781891356665907
353,33,3.3000000000000003,4.4369809827708675,24.362599415461947,1.0
354,40,4.0,17.632829949231315,45.933151575119034,0.6512447478279209
355,41,4.1000000000000005,29.554841538861513,47.08943001154337,0.3886072884871293
356,42,4.2,20.670790271166954,23.623219563291357,0.27210261498049687
357,38,3.8000000000000003,23.580686982382346,64.53481051476936,0.7202014464207929
358,50,5.0,20.376734770894988,74.74974994856458,0.7336774099384463
359,60,6.0,15.406150974241728,62.778516499175986,0.6791499123103315
360,60,6.0,24.072536134263878,112.40142654783925,0.7782134373719739
361,35,3.5,21.748540193523713,55.49020151986767,0.7289842513711277
362,60,6.0,24.072536134263878,112.40142654783925,0.7782134373719739
363,52,5.2,38.81314608516843,93.70378918599035,0.46427464084727255
364,40,4.0,15.448337534622235,13.439226068411969,0.21748660718819224
365,37,3.7,21.069347253400785,17.266563912407044,0.22148948608229468
366,44,4.4,21.790661216671825,31.314562334500227,0.3266053248383569
367,38,3.8000000000000003,22.413186440112238,72.01027510882196,0.8454876528909788
368,43,4.3,19.728560393731765,23.335512111695728,0.27507649688995794
369,57,5.7,18.793120709290346,67.85992073828635,0.6334897453431243
370,53,5.300000000000001,18.651841561312683,30.52083591780977,0.3087442206416597
371,40,4.0,18.11027454844268,16.69615413425642,0.23047903124820573
372,40,4.0,18.65978791446509,15.261861166714903,0.2044752764162433
373,32,3.2,19.024669609274454,16.915317391793355,0.27785169432632356
374,40,4.0,15.745897636810549,22.79897722182566,0.3619828120901554
375,39,3.9000000000000004,14.088529563576605,19.081071318513636,0.3472741684846497
376,35,3.5,20.746562122882274,27.19834336638532,0.3745659257428363
377,40,4.0,17.094219977143958,78.19831048562567,1.0
378,48,4.800000000000001,11.618542302959805,11.008144401526174,0.1973882228238209
379,47,4.7,21.74927059271409,26.750636053404225,0.26169267001167085
380,44,4.4,36.974278740363985,41.82917703048158,0.2571147150711852
381,41,4.1000000000000005,10.214331415285658,3150.424382671761,1.0
382,36,3.6,33.65378742032769,28.76239593933074,0.23740431731514386
383,34,3.4000000000000004,27.60042429093403,30.58208581221919,0.32589104524003487
384,40,4.0,17.203825436572018,11.479711677777694,0.16681917228382878
385,41,4.1000000000000005,34.9424010850028,71.45709833189575,0.4987797068197285
386,52,5.2,20.50920812308458,33.427308677693894,0.31343621622468526
387,50,5.0,30.116600594943314,46.02643154746661,0.3056548922403587
388,30,3.0,16.462359438957236,25.79769220325388,0.5223571242205033
389,50,5.0,19.112228816761228,33.75691568329445,0.35324938819997787
390,43,4.3,19.756402438624665,23.43586265235564,0.2758700949607861
391,45,4.5,28.176488582142028,27.77250380763752,0.21903607665008612
392,37,3.7,20.976749469058802,14.077916599840965,0.18138379017652725
393,45,4.5,22.861930907660884,28.420276588678856,0.27625037645398925
394,49,4.9,18.957418133230515,21.204588425020603,0.22827301666827607
395,34,3.4000000000000004,18.68548599445373,8.665391796966647,0.13639702210170798
396,40,4.0,15.448337534622235,13.428274648808816,0.21730938068115535
397,44,4.4,21.280991450460267,33.71035684422652,0.3600135245183093
398,40,4.0,14.891555300749612,16.422667063452817,0.27570436283821426
399,44,4.4,15.46986277267262,13.183030034901194,0.19367613234701297
400,40,4.0,32.770139325928035,17.052419782828636,0.13009114496910762
401,40,4.0,36.8136718908347,16.480574167120324,0.11191884238001942
